codigo,nombre,tipo,nivel,naturaleza,codigo_padre,acepta_movimientos
511503,Maquinaria y equipo,gasto,4,debito,5115,0
51150306,Maquinaria y equipo,gasto,5,debito,511503,1
511504,Equipo médico-científico,gasto,4,debito,5115,0
51150406,Equipo médico-científico,gasto,5,debito,511504,1
511505,Equipo de oficina,gasto,4,debito,5115,0
51150506,Equipo de oficina,gasto,5,debito,511505,1
511506,Equipo de computación y comunicación,gasto,4,debito,5115,0
51150606,Equipo de computación y comunicación,gasto,5,debito,511506,1
511509,Equipo de transporte,gasto,4,debito,5115,0
51150906,Equipo de transporte,gasto,5,debito,511509,1
511512,Otros mantenimientos y reparaciones,gasto,4,debito,5115,0
51151206,Otros mantenimientos y reparaciones,gasto,5,debito,511512,1
5116,Adecuación e instalación,gasto,3,debito,51,0
511601,Instalaciones eléctricas,gasto,4,debito,5116,0
51160106,Instalaciones eléctricas,gasto,5,debito,511601,1
511602,Arreglos ornamentales,gasto,4,debito,5116,0
51160206,Arreglos ornamentales,gasto,5,debito,511602,1
511603,Reparaciones locativas,gasto,4,debito,5116,0
51160306,Reparaciones locativas,gasto,5,debito,511603,1
51160307,Muebles y enseres,gasto,5,debito,511603,1
51160308,Equipo de oficina,gasto,5,debito,511603,1
5117,Gastos de transporte,gasto,3,debito,51,0
511701,Alojamiento y manutención,gasto,4,debito,5117,0
51170106,Alojamiento y manutención,gasto,5,debito,511701,1
511703,Pasajes aéreos,gasto,4,debito,5117,0
51170306,Pasajes aéreos,gasto,5,debito,511703,1
511704,Pasajes terrestres,gasto,4,debito,5117,0
51170406,Pasajes terrestres,gasto,5,debito,511704,1
511705,Otros gastos de transporte,gasto,4,debito,5117,0
51170506,Otros gastos de transporte,gasto,5,debito,511705,1
5118,Depreciación de propiedades. planta y eq,gasto,3,debito,51,0
511801,Edificaciones,gasto,4,debito,5118,0
51180106,Edificaciones,gasto,5,debito,511801,1
511802,Maquinaria y equipo,gasto,4,debito,5118,0
51180206,Maquinaria y equipo,gasto,5,debito,511802,1
511803,Equipo de oficina,gasto,4,debito,5118,0
51180306,Equipo de oficina,gasto,5,debito,511803,1
511804,Equipo de computación y comunicación,gasto,4,debito,5118,0
51180406,Equipo de computación y comunicación,gasto,5,debito,511804,1
511805,Equipo médico-científico,gasto,4,debito,5118,0
51180506,Equipo médico-científico,gasto,5,debito,511805,1
511806,Equipo de transporte,gasto,4,debito,5118,0
51180606,Equipo de transporte,gasto,5,debito,511806,1
5121,Deterioro de inversiones,gasto,3,debito,51,0
512101,Inversiones en instrumentos de deuda a,gasto,4,debito,5121,0
51210106,Inversiones en instrumentos de deuda a,gasto,5,debito,512101,1
5122,Deterioro de cuentas por cobrar,gasto,3,debito,51,0
512202,Deudores del sistema- costo amortizado,gasto,4,debito,5122,0
51220206,Deudores del sistema- costo amortizado,gasto,5,debito,512202,1
5123,Deterioro de inventarios,gasto,3,debito,51,0
512301,Inventarios para ser vendidos,gasto,4,debito,5123,0
51230106,Inventarios para ser vendidos,gasto,5,debito,512301,1
5124,Deterioro de propiedades. planta y equip,gasto,3,debito,51,0
512401,Terrenos,gasto,4,debito,5124,0
51240106,Terrenos,gasto,5,debito,512401,1
512402,Construcciones y edificaciones,gasto,4,debito,5124,0
51240206,Construcciones y edificaciones,gasto,5,debito,512402,1
512403,Maquinaria y equipo,gasto,4,debito,5124,0
51240306,Maquinaria y equipo,gasto,5,debito,512403,1
512404,Equipo de oficina,gasto,4,debito,5124,0
51240406,Equipo de oficina,gasto,5,debito,512404,1
512405,Equipo de computación y comunicación,gasto,4,debito,5124,0
51240506,Equipo de computación y comunicación,gasto,5,debito,512405,1
512406,Equipo médico científico,gasto,4,debito,5124,0
51240606,Equipo médico científico,gasto,5,debito,512406,1
512408,Equipo de transporte,gasto,4,debito,5124,0
51240806,Equipo de transporte,gasto,5,debito,512408,1
5134,Provisiones,gasto,3,debito,51,0
513401,Litigios y demandas,gasto,4,debito,5134,0
51340106,Litigios y demandas,gasto,5,debito,513401,1
513402,Para costos y gastos,gasto,4,debito,5134,0
51340206,Para costos y gastos,gasto,5,debito,513402,1
513403,Para obligaciones fiscales,gasto,4,debito,5134,0
51340306,Para obligaciones fiscales,gasto,5,debito,513403,1
5135,Ajuste por diferencia en cambio,gasto,3,debito,51,0
513501,Dif en cambio efectivo y equivalentes al,gasto,4,debito,5135,0
51350106,Dif en cambio efectivo y equivalentes al,gasto,5,debito,513501,1
513502,Dif en cambio cuentas por cobrar,gasto,4,debito,5135,0
51350206,Dif en cambio cuentas por cobrar,gasto,5,debito,513502,1
513504,Dif en cambio inversiones,gasto,4,debito,5135,0
51350406,Dif en cambio inversiones,gasto,5,debito,513504,1
513513,Dif en cambio cuentas por pagar,gasto,4,debito,5135,0
51351306,Dif en cambio cuentas por pagar,gasto,5,debito,513513,1
5138,Otros gastos,gasto,3,debito,51,0
513801,Libros. suscripciones. periódicos y revi,gasto,4,debito,5138,0
51380106,Libros. suscripciones. periódicos y revi,gasto,5,debito,513801,1
513803,Gastos de representación y relaciones pú,gasto,4,debito,5138,0
51380306,Gastos de representación y relaciones pú,gasto,5,debito,513803,1
513804,Elementos de aseo y cafetería,gasto,4,debito,5138,0
51380406,Elementos de aseo y cafetería,gasto,5,debito,513804,1
513805,Útiles. papelería y fotocopias,gasto,4,debito,5138,0
51380506,Útiles. papelería y fotocopias,gasto,5,debito,513805,1
513806,Combustibles y lubricantes,gasto,4,debito,5138,0
51380606,Combustibles y lubricantes,gasto,5,debito,513806,1
513807,Envases y empaques,gasto,4,debito,5138,0
51380706,Envases y empaques,gasto,5,debito,513807,1
513808,Taxis y buses,gasto,4,debito,5138,0
51380806,Taxis y buses,gasto,5,debito,513808,1
513809,Estampillas,gasto,4,debito,5138,0
51380906,Estampillas,gasto,5,debito,513809,1
513812,Parqueaderos,gasto,4,debito,5138,0
51381206,Parqueaderos,gasto,5,debito,513812,1
513813,Indemnización por daños a terceros,gasto,4,debito,5138,0
51381306,Indemnización por daños a terceros,gasto,5,debito,513813,1
513814,Otros gastos diversos,gasto,4,debito,5138,0
51381406,Otros gastos diversos,gasto,5,debito,513814,1
53,FINANCIEROS,gasto,2,debito,5,0
5301,Gastos financieros,gasto,3,debito,53,0
530101,Gastos bancarios,gasto,4,debito,5301,0
53010105,Gastos bancarios,gasto,5,debito,530101,1
53010106,Gravamen - GMF,gasto,5,debito,530101,1
530102,Comisiones,gasto,4,debito,5301,0
53010206,Comisiones,gasto,5,debito,530102,1
53010207,IVA en comisiones,gasto,5,debito,530102,1
530103,Intereses,gasto,4,debito,5301,0
53010306,Intereses,gasto,5,debito,530103,1
53010307,Intereses Mora,gasto,5,debito,530103,1
530106,Descuentos comerciales condicionados,gasto,4,debito,5301,0
53010606,Descuentos comerciales condicionados,gasto,5,debito,530106,1
530107,Otros gastos no deducibles,gasto,4,debito,5301,0
53010706,Gastos no deduucibles por soporte,gasto,5,debito,530107,1
53010707,Ajuste al peso,gasto,5,debito,530107,1
53010708,Impuestos asumidos,gasto,5,debito,530107,1
53010709,"Multas, sanciones y litigios",gasto,5,debito,530107,1
53010710,Multas sanciones y litigios,gasto,5,debito,530107,1
5302,Gastos no deducibles,gasto,3,debito,53,0
530202,Gastos no deducibles,gasto,4,debito,5302,0
53020205,Gastos no deducibles por soporte,gasto,5,debito,530202,1
53020206,Impuestos asumidos,gasto,5,debito,530202,1
53020207,"Multas, sanciones y litigios",gasto,5,debito,530202,1
53020208,Intereses Mora,gasto,5,debito,530202,1
55,IMPUESTO A LAS GANANCIAS,gasto,2,debito,5,0
5502,Impuesto a las ganancias diferido,gasto,3,debito,55,0
550201,Impuesto diferido,gasto,4,debito,5502,0
55020106,Impuesto a las ganancias diferido,gasto,5,debito,550201,1
5505,Impuesto de renta y complementarios,gasto,3,debito,55,0
550501,Impuesto de renta y complementarios,gasto,4,debito,5505,0
55050106,Impuesto de renta y complementarios,gasto,5,debito,550501,1
59,GANANCIAS Y PERDIDAS,gasto,2,debito,5,0
6,COSTOS,costo,1,debito,,0
61,COSTOS POR ATENCIÓN EN SALUD,costo,2,debito,6,0
6101,Unidad funcional de urgencias,costo,3,debito,61,0
610101,Costos de nomina,costo,4,debito,6101,0
61010101,Sueldos,costo,5,debito,610101,1
61010102,Salario integral,costo,5,debito,610101,1
61010103,Horas extras,costo,5,debito,610101,1
61010104,Recargos Nocturnos,costo,5,debito,610101,1
61010105,Recargos dominicales y festivos,costo,5,debito,610101,1
61010106,Bonos de alimentacion,costo,5,debito,610101,1
61010107,Alimentación directa,costo,5,debito,610101,1
61010108,Auxilio de transporte,costo,5,debito,610101,1
61010109,Bonificacion Salarial,costo,5,debito,610101,1
61010110,Bonificacion no Salarial,costo,5,debito,610101,1
61010111,Auxilio de movilidad y rodamiento,costo,5,debito,610101,1
61010112,Otros beneficios económicos,costo,5,debito,610101,1
61010113,Incapacidades,costo,5,debito,610101,1
61010114,Indemnizaciones laborales,costo,5,debito,610101,1
61010115,Aportes arl,costo,5,debito,610101,1
61010116,Aportes a eps,costo,5,debito,610101,1
61010117,Aportes a fondos de pensiones y/o cesant,costo,5,debito,610101,1
61010118,Aportes cajas de compensación familiar,costo,5,debito,610101,1
61010119,Aportes icbf,costo,5,debito,610101,1
61010120,Sena,costo,5,debito,610101,1
61010121,Cesantías,costo,5,debito,610101,1
61010122,Intereses sobre cesantías,costo,5,debito,610101,1
61010123,Vacaciones,costo,5,debito,610101,1
61010124,Prima de servicios,costo,5,debito,610101,1
61010125,Comisiones,costo,5,debito,610101,1
61010126,Viáticos ocasionales,costo,5,debito,610101,1
61010127,Dotación y suministro a trabajadores,costo,5,debito,610101,1
61010128,Capacitación al personal,costo,5,debito,610101,1
61010129,Auxilios de Educacion,costo,5,debito,610101,1
61010131,Elementos de proteccion personal,costo,5,debito,610101,1
61010132,Bienestar social y estimulos,costo,5,debito,610101,1
610102,Honorarios medicos,costo,4,debito,6101,0
61010201,Honorarios médicos,costo,5,debito,610102,1
610103,Impuestos asumidos,costo,4,debito,6101,0
61010301,IVA asumido compras 19%,costo,5,debito,610103,1
61010302,IVA asumido compras 5%,costo,5,debito,610103,1
61010303,IVA asumido servicios 19%,costo,5,debito,610103,1
61010304,IVA asumido honorarios 19%,costo,5,debito,610103,1
61010305,IVA asumido arrendamientos 19%,costo,5,debito,610103,1
61010306,Otros impuestos,costo,5,debito,610103,1
610104,Arrendamientos operativos,costo,4,debito,6101,0
61010401,Construcciones o edificaciones,costo,5,debito,610104,1
61010402,Maquinaria,costo,5,debito,610104,1
61010403,Equipo médico-científico,costo,5,debito,610104,1
61010404,Equipo de oficina,costo,5,debito,610104,1
61010405,Muebles y enseres,costo,5,debito,610104,1
61010406,Equipo de transporte,costo,5,debito,610104,1
61010407,Adminsitracion de Locales,costo,5,debito,610104,1
61010408,Otros activos,costo,5,debito,610104,1
610105,Contribuciones y afiliaciones,costo,4,debito,6101,0
61010501,Contribuciones,costo,5,debito,610105,1
61010502,Afiliaciones y sostenimiento,costo,5,debito,610105,1
610106,Seguros,costo,4,debito,6101,0
61010601,Manejo,costo,5,debito,610106,1
61010602,Cumplimiento,costo,5,debito,610106,1
61010603,Vida colectiva,costo,5,debito,610106,1
61010604,Incendio,costo,5,debito,610106,1
61010605,Terremoto,costo,5,debito,610106,1
61010606,Sustracción y hurto,costo,5,debito,610106,1
61010607,Equipo de transporte,costo,5,debito,610106,1
61010608,Responsabilidad civil y extracontractual,costo,5,debito,610106,1
61010609,Obligatorio accidente de tránsito,costo,5,debito,610106,1
61010610,Transporte,costo,5,debito,610106,1
610107,Servicios,costo,4,debito,6101,0
61010701,Servicio de aseo,costo,5,debito,610107,1
61010702,Vigilancia,costo,5,debito,610107,1
61010703,Temporales,costo,5,debito,610107,1
61010704,Asistencia técnica,costo,5,debito,610107,1
61010705,Procesamiento electrónico de datos,costo,5,debito,610107,1
61010706,Acueducto y alcantarillado,costo,5,debito,610107,1
61010707,Energía eléctrica,costo,5,debito,610107,1
61010708,Teléfono,costo,5,debito,610107,1
61010709,Transporte. fletes y acarreos,costo,5,debito,610107,1
61010710,Gas,costo,5,debito,610107,1
61010711,Publicidad,costo,5,debito,610107,1
61010712,Comunicaciones,costo,5,debito,610107,1
61010713,Otros servicios,costo,5,debito,610107,1
61010714,Servicio de restaurante,costo,5,debito,610107,1
610108,Gastos legales,costo,4,debito,6101,0
61010801,Notariales,costo,5,debito,610108,1
61010802,Registro mercantil,costo,5,debito,610108,1
61010803,Trámites y licencias,costo,5,debito,610108,1
61010804,Aduaneros,costo,5,debito,610108,1
61010805,Otros gastos legales,costo,5,debito,610108,1
610109,Gastos de reparacion y mantenimiento,costo,4,debito,6101,0
61010901,Construcciones y edificaciones,costo,5,debito,610109,1
61010902,Maquinaria y equipo,costo,5,debito,610109,1
61010903,Equipo médico-científico,costo,5,debito,610109,1
61010904,Equipo de oficina,costo,5,debito,610109,1
61010905,Equipo de computación y comunicación,costo,5,debito,610109,1
61010906,Equipo de transporte,costo,5,debito,610109,1
61010907,Otros mantenimientos y reparaciones,costo,5,debito,610109,1
610110,Adecuación e instalación,costo,4,debito,6101,0
61011001,Instalaciones eléctricas,costo,5,debito,610110,1
61011002,Arreglos ornamentales,costo,5,debito,610110,1
61011003,Reparaciones locativas,costo,5,debito,610110,1
610111,Gastos de transporte,costo,4,debito,6101,0
61011101,Alojamiento y manutención,costo,5,debito,610111,1
61011102,Pasajes aéreos,costo,5,debito,610111,1
61011103,Pasajes terrestres,costo,5,debito,610111,1
61011104,Otros gastos de transporte,costo,5,debito,610111,1
610112,Depreciación de propiedades. planta y eq,costo,4,debito,6101,0
61011201,Edificaciones,costo,5,debito,610112,1
61011202,Maquinaria y equipo,costo,5,debito,610112,1
61011203,Equipo de oficina,costo,5,debito,610112,1
61011204,Equipo de computación y comunicación,costo,5,debito,610112,1
61011205,Equipo médico-científico,costo,5,debito,610112,1
61011206,Equipo de transporte,costo,5,debito,610112,1
610113,Otros costos,costo,4,debito,6101,0
61011301,Elementos de aseo y cafetería,costo,5,debito,610113,1
61011302,Útiles. papelería y fotocopias,costo,5,debito,610113,1
61011303,Taxis y buses,costo,5,debito,610113,1
61011304,Parqueaderos,costo,5,debito,610113,1
61011305,Otros costos diversos,costo,5,debito,610113,1
61011306,Envases y empaques,costo,5,debito,610113,1
610114,Consumos de inventario,costo,4,debito,6101,0
61011401,Consumos de Medicamentos,costo,5,debito,610114,1
61011402,Consumos de Material médico quirúrgico,costo,5,debito,610114,1
61011403,Consumos de Materiales reactivos y de la,costo,5,debito,610114,1
61011404,Consumos de Materiales odontológicos,costo,5,debito,610114,1
61011405,Consumos de Materiales para imagenologia,costo,5,debito,610114,1
61011406,Consumos de Banco de sangre,costo,5,debito,610114,1
61011407,Consumos de Elementos de aseo y lavander,costo,5,debito,610114,1
61011408,Consumos de Otros materiales,costo,5,debito,610114,1
61011409,Deterioro de inventarios,costo,5,debito,610114,1
6102,Unidad funcional de consulta externa,costo,3,debito,61,0
610201,Costos de nomina,costo,4,debito,6102,0
61020101,Sueldos,costo,5,debito,610201,1
61020102,Salario integral,costo,5,debito,610201,1
61020103,Horas extras,costo,5,debito,610201,1
61020104,Recargos Nocturnos,costo,5,debito,610201,1
61020105,Recargos dominicales y festivos,costo,5,debito,610201,1
61020106,Bonos de alimentacion,costo,5,debito,610201,1
61020107,Alimentación directa,costo,5,debito,610201,1
61020108,Auxilio de transporte,costo,5,debito,610201,1
61020109,Bonificacion Salarial,costo,5,debito,610201,1
61020110,Bonificacion no Salarial,costo,5,debito,610201,1
61020111,Auxilio de movilidad y rodamiento,costo,5,debito,610201,1
61020112,Otros beneficios económicos,costo,5,debito,610201,1
61020113,Incapacidades,costo,5,debito,610201,1
61020114,Indemnizaciones laborales,costo,5,debito,610201,1
61020115,Aportes arl,costo,5,debito,610201,1
61020116,Aportes a eps,costo,5,debito,610201,1
61020117,Aportes a fondos de pensiones y/o cesant,costo,5,debito,610201,1
61020118,Aportes cajas de compensación familiar,costo,5,debito,610201,1
61020119,Aportes icbf,costo,5,debito,610201,1
61020120,Sena,costo,5,debito,610201,1
61020121,Cesantías,costo,5,debito,610201,1
61020122,Intereses sobre cesantías,costo,5,debito,610201,1
61020123,Vacaciones,costo,5,debito,610201,1
61020124,Prima de servicios,costo,5,debito,610201,1
61020125,Comisiones,costo,5,debito,610201,1
61020126,Viáticos ocasionales,costo,5,debito,610201,1
61020127,Dotación y suministro a trabajadores,costo,5,debito,610201,1
61020128,Capacitación al personal,costo,5,debito,610201,1
61020129,Auxilios de Educacion,costo,5,debito,610201,1
61020130,Apoyo aprendices,costo,5,debito,610201,1
61020131,Elementos de proteccion personal,costo,5,debito,610201,1
61020132,Bienestar social y estimulos,costo,5,debito,610201,1
610202,Honorarios medicos,costo,4,debito,6102,0
