codigo,nombre,segmento_codigo,segmento_nombre,familia_codigo,familia_nombre,clase_codigo,clase_nombre
50315440,Pera rosey rojo orgánica,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315400,Peras orgánicas
50315441,Pera rosy roja orgánica,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315400,Peras orgánicas
50315442,Pera majestuosa royal orgánica,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315400,Peras orgánicas
50315443,Pera ruby rojo orgánica,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315400,Peras orgánicas
50315444,Pera santa maria orgánica,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315400,Peras orgánicas
50315445,Pera seckel orgánica,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315400,Peras orgánicas
50315446,Pera sensación orgánica,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315400,Peras orgánicas
50315447,Pera crimson estrella orgánica,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315400,Peras orgánicas
50315448,Pera crimson stark orgánica,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315400,Peras orgánicas
50315449,Pera bartlette de verano orgánica,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315400,Peras orgánicas
50315450,Pera verano dorado orgánica,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315400,Peras orgánicas
50315451,Pera sol dorado orgánica,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315400,Peras orgánicas
50315452,Pera sunprite orgánica,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315400,Peras orgánicas
50315453,Pera taylors dorado orgánica,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315400,Peras orgánicas
50315454,Pera taylors rojo orgánica,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315400,Peras orgánicas
50315455,Pera tientsin orgánica,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315400,Peras orgánicas
50315456,Pera tosca orgánica,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315400,Peras orgánicas
50315457,Pera warden orgánica,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315400,Peras orgánicas
50315458,Pera williams bon chretien orgánica,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315400,Peras orgánicas
50315459,Pera williams orgánica,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315400,Peras orgánicas
50315460,Pera nelis de invierno orgánica,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315400,Peras orgánicas
50315501,Caqui americano orgánica,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315500,Caquis orgánicos
50315502,Caqui sapote negro orgánica,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315500,Caquis orgánicos
50315503,Caqui chapote / negro orgánica,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315500,Caquis orgánicos
50315504,Caqui dátale ciruela orgánica,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315500,Caquis orgánicos
50315505,Caqui fuyu orgánica,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315500,Caquis orgánicos
50315506,Caqui gigante fuyu orgánica,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315500,Caquis orgánicos
50315507,Caqui hachiya orgánica,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315500,Caquis orgánicos
50315508,Caqui mantequilla / mabolo orgánica,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315500,Caquis orgánicos
50315509,Caqui príncipe ito orgánica,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315500,Caquis orgánicos
50315510,Caqui brillante royal orgánica,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315500,Caquis orgánicos
50315511,Caqui sharon orgánica,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315500,Caquis orgánicos
50315512,Caqui triumph orgánica,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315500,Caquis orgánicos
50315601,Piña chirimoya orgánica,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315600,Piñas orgánicas
50315602,Piña dorada orgánica,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315600,Piñas orgánicas
50315603,Piña hilo orgánica,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315600,Piñas orgánicas
50315604,Piña kona sugarloaf orgánica,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315600,Piñas orgánicas
50315605,Piña reina natal orgánica,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315600,Piñas orgánicas
50315606,Piña pernambuco orgánica,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315600,Piñas orgánicas
50315607,Piña español rojo orgánica,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315600,Piñas orgánicas
50315608,Piña cayen suave orgánica,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315600,Piñas orgánicas
50315609,Piña sugarloaf orgánica,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315600,Piñas orgánicas
50315610,Piña variegated orgánica,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315600,Piñas orgánicas
50315701,Ciruelo / damasco negro kat orgánico,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315700,Ciruelos Damascos orgánicos
50315702,Ciruelo / damasco gusto azul orgánio,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315700,Ciruelos Damascos orgánicos
50315703,Ciruelo / damasco corazón de crimson orgánico,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315700,Ciruelos Damascos orgánicos
50315704,Ciruelo / damasco dapply dandy orgánico,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315700,Ciruelos Damascos orgánicos
50315705,Ciruelo / damasco dapple fuego orgánico,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315700,Ciruelos Damascos orgánicos
50315706,Ciruelo / damasco dapple temprano orgánico,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315700,Ciruelos Damascos orgánicos
50315707,Ciruelo / damasco caída de sabor orgánico,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315700,Ciruelos Damascos orgánicos
50315708,Ciruelo / damasco sabor de oro orgánico,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315700,Ciruelos Damascos orgánicos
50315709,Ciruelo / damasco sabor granada orgánico,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315700,Ciruelos Damascos orgánicos
50315710,Ciruelo / damasco sabor de corazón orgánico,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315700,Ciruelos Damascos orgánicos
50315711,Ciruelo / damasco joya de sabor orgánico,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315700,Ciruelos Damascos orgánicos
50315712,Ciruelo / damasco sabor de rey orgánico,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315700,Ciruelos Damascos orgánicos
50315713,Ciruelo / damasco sabor de reina orgánico,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315700,Ciruelos Damascos orgánicos
50315714,Ciruelo / damasco sabor supremo orgánico,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315700,Ciruelos Damascos orgánicos
50315715,Ciruelo / damasco sabor premio orgánico,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315700,Ciruelos Damascos orgánicos
50315716,Ciruelo / damasco saborella orgánico,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315700,Ciruelos Damascos orgánicos
50315717,Ciruelo / damasco saborrico orgánico,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315700,Ciruelos Damascos orgánicos
50315718,Ciruelo / damasco sabor rosa orgánico,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315700,Ciruelos Damascos orgánicos
50315719,Ciruelo / damasco orgullo geo orgánico,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315700,Ciruelos Damascos orgánicos
50315720,Ciruelo / damasco kat rojo orgánico,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315700,Ciruelos Damascos orgánicos
50315721,Ciruelo / damasco premio royal orgánico,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315700,Ciruelos Damascos orgánicos
50315722,Ciruelo / damasco rosa sierra orgánico,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315700,Ciruelos Damascos orgánicos
50315723,Ciruelo / damasco geisha dulce orgánico,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315700,Ciruelos Damascos orgánicos
50315801,Ciruela joya amber orgánica,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315800,Ciruelas orgánicas
50315802,Ciruela angeleno orgánica,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315800,Ciruelas orgánicas
50315803,Ciruela aurora orgánica,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315800,Ciruelas orgánicas
50315804,Ciruela otoño bonito orgánica,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315800,Ciruelas orgánicas
50315805,Ciruela gigante de otoño orgánica,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315800,Ciruelas orgánicas
50315806,Ciruela orgullo de otoño orgánica,50000000,"Alimentos, Bebidas y Tabaco",50310000,Fruta orgánica fresca,50315800,Ciruelas orgánicas
